text,label,source
"A clause hidden in the Obamacare bill, which is now law, gives Obama the right to form a private army.",2,liar_en
Benzene has never been proven to be harmful.,2,liar_en
Donald Trump says hed deport 16 million people.,1,liar_en
The oceans have become 30 percent more acidic.,0,liar_en
People come here to have babies. They come here to drop a child. Its called drop and leave.,1,liar_en
New business startups are at the lowest levels in 30 years.,0,liar_en
"I am the only person in this field who is against amnesty. Every other person in this field wants to allow people who are here illegally to be able to stay here, in one form or another.",2,liar_en
"California gubernatorial candidate Steve Poizner, a Republican, ""gave $10,000 to Al Gore's recount"" effort in 2000.",0,liar_en
"Even after Obamacare is fully implemented, there still will be tens of millions of people not covered.",0,liar_en
"Under Gov. Scott Walker, employer confidence now stands at 95 percent, compared to only 10 percent at the end of the Gov. Jim Doyle-Mary Burke administration.",1,liar_en
Rick Scotts company is partners with Playboy in a social networking website that has community pages specifically geared towards gay dating.,1,liar_en
"Hillary Clinton is ""willing to have workers' wages garnisheed if they refuse to buy health insurance.""",1,liar_en
Says women who need a sonogram in the eighth to 10th week of pregnancy have to get a transvaginal sonogram.,0,liar_en
Todays marijuana is 300 percent to 800 percent more potent than the pot of yesteryear.,0,liar_en
"Under Lee Fisher Ohio has lost nearly 400,000 jobs.",1,liar_en
Says the tax code is effectively subsidizing the marketing efforts of fast food and junk food companies by as much as $19 billion over 10 years.,0,liar_en
Romneycare was model for Obamacare.,0,liar_en
"Mayor Tom Barretts policies drove unemployment up 27 percent in Milwaukee, pushing it to one of Americas 10 worst cities for unemployment.",1,liar_en
Over 60 percent of the provisional ballots cast in [the 2012] election were disqualified because those folks were not duly registered as voters.,1,liar_en
Of minimum wage workers in Rhode Island only 14 percent serve as sole income earner for their family.,0,liar_en
Wisconsins effective unemployment rate is 20 percent.,2,liar_en
"15 years ago, cancer drugs cost an average of $10,000 a year. Now its $10,000 a month.",0,liar_en
"Under the new health care law, if a landscaper wants to buy a new lawnmower, or a restaurant needs a new ice-maker, they have to report that to the feds.",0,liar_en
"Page 92 of the House health care bill ""says specifically that people can't purchase private health insurance after a date certain.""",2,liar_en
This is not a joke: the president wants to house illegal aliens on our nations military installations.,0,liar_en
The mosquito population in South Florida is larger than it is in many other communities in the country.,0,liar_en
"Twenty four states have voter ID or comparable restrictions; before Barack Obama was elected, it was two.",1,liar_en
"Ninety-five percent of Oregonians now have health insurance coverage, tens of thousands for the very first time.",0,liar_en
"Romney said ""'No' to in-state tuition"" for illegal immigrants.",0,liar_en
Says she never received nor sent any material that was marked classified on her private email server whilesecretary of state.,2,liar_en
"Workers in the United States are making less than they were almost 20 years ago, and yet they are working harder.",1,liar_en
Says Hillary Clinton wants to bring in thousands of refugees to America from all around the world without any kind of security screening.,2,liar_en
The CBO now says the presidents health care law will cut the number of full-time jobs in the United States by 2.3 million by 2021.,1,liar_en
Gov. Charlie Crist sought for and got approved the automatic restoration of felon rights for nonviolent offenders for the first time in Florida history.,2,liar_en
Recently Rick Scott closed 30 womens health care centers across the state.,2,liar_en
This president spends 30 times as much money on global warming research as he does on weather forecasting and warning.,1,liar_en
"832,000 people lost their job while (Charlie Crist was)governor.",1,liar_en
Congressman (Tom) Cotton is the only Arkansan in Congress -- Democrat or Republican -- to vote against disaster relief five times.,1,liar_en
"If I have affordable coverage in my workplace, Im not eligible to go into the marketplace. ... Its illegal.",2,liar_en
Gov. Terry McAuliffe has made several statements that he would love to be in a Cabinet secretary position with the Clinton administration.,2,liar_en
Says real estate taxes were put in place to pay for Obamacare.,1,liar_en
A recent report from the presidents deficit commission was completely empty on controlling health care costs.,2,liar_en
Any government-run 'public' plan ... forces more employers to drop employee coverage due to rising costs and pay an additional 8% payroll tax for each worker.,1,liar_en
"Repeal of Obamacare would take away health care for 10.3 million Americans who have received coverage since Oct. 1, 2013.",0,liar_en
"It was allowed, referring to her email practices.",2,liar_en
"If your plan is the result of collective bargaining, no subsequent changes by anybody -- insurance companies, Obamacare -- can force your grandfathered policy to change.",1,liar_en
FACT: Repealing Obamacare would be easier than repealing Prohibition.,1,liar_en
That 59 divisions in Philly had no votes for Romney in 2012 is (a) mathematical and statistical impossibility.,2,liar_en
"Says state Rep. Patrick Rose votes 90 percent with liberals, backed the states largest tax increase, proposed nearly $15 billion in government spending and supported Obama-style government-run health care system for Texas.",1,liar_en
Were bankrupt.,2,liar_en
"Thanks to #ObamaCare, average E.R. wait in California is 5 hours.",2,liar_en
"Says Obamas net neutrality proposalputs the government in charge of determining Internet pricing, terms of service and what types of products and services can be delivered.",1,liar_en
The numbers of people that support Obamacare and like it have been steadily dropping.,2,liar_en
Ted Cruz is in negotiations to be Donald Trumps running mate.,2,liar_en
"Since 1981, reconciliation has been used 21 times. Most of it's been used by Republicans.",0,liar_en
On President Barack Obamas stimulus,1,liar_en
"Says Ron Johnson opposes entirely a federal minimum wage, except perhaps for guest workers.",0,liar_en
"The Walton family, which owns Wal-Mart, controls a fortune equal to the wealth of the bottom 42 percent of Americans combined.",0,liar_en
"If youre from Guatemala and you are found illegally in Mexico, you are automatically jailed.",2,liar_en
